unemployment,cpi,gdp,dff,consumer
,,,5.08,
,,,5.18,
,,,5.07,
,,,4.63,
,,,5.19,
,,,5.15,
,,,5.15,
,,,5.15,
,,,5.15,
,,,5.55,
,,,5.19,
,,,5.15,
,,,5.08,
,,,5.08,
,,,5.08,
,,,5.22,
,,,5.28,
,,,5.2,
,,,5.29,
,,,5.5,
5.2,159.8,,5.5,100.0
,,,5.5,
,,,5.4,
,,,5.16,
,,,5.15,
,,,5.22,
,,,5.21,
,,,5.21,
,,,5.21,
,,,5.24,
,,,5.21,
,,,5.01,
,,,5.21,
,,,5.15,
,,,5.15,
,,,5.15,
,,,5.39,
,,,5.42,
,,,5.36,
,,,5.32,
,,,5.28,
,,,5.28,
,,,5.28,
,,,5.47,
,,,5.57,
,,,5.61,
,,,5.68,
,,,5.52,
,,,5.52,
,,,5.52,
,,,7.07,
5.1,159.9,8518.825,6.18,101.4
,,,5.5,
,,,5.52,
,,,5.32,
,,,5.32,
,,,5.32,
,,,5.43,
,,,5.34,
,,,5.31,
,,,5.51,
,,,5.4,
,,,5.4,
,,,5.4,
,,,5.49,
,,,5.61,
,,,5.56,
,,,5.49,
,,,5.35,
,,,5.35,
,,,5.35,
,,,5.34,
,,,5.5,
,,,5.95,
,,,5.62,
,,,5.53,
,,,5.53,
,,,5.53,
,,,5.72,
,,,5.53,
,,,5.82,
4.9,159.9,,5.73,103.2
,,,5.47,
,,,5.47,
,,,5.47,
,,,5.49,
,,,5.5,
,,,5.7,
,,,5.66,
,,,5.46,
,,,5.46,
,,,5.46,
,,,5.49,
,,,5.42,
,,,5.45,
,,,5.71,
,,,5.44,
,,,5.44,
,,,5.44,
,,,5.55,
,,,5.51,
,,,5.56,
,,,5.48,
,,,5.36,
,,,5.36,
,,,5.36,
,,,5.36,
,,,5.59,
,,,5.52,
,,,5.56,
,,,5.58,
,,,5.58,
5.0,160.2,,5.58,104.5
,,,5.63,
,,,5.42,
,,,5.4,
,,,5.51,
,,,5.42,
,,,5.42,
,,,5.42,
,,,5.51,
,,,5.59,
,,,5.5,
,,,5.58,
,,,5.56,
,,,5.56,
,,,5.56,
,,,6.22,
,,,5.46,
,,,5.43,
,,,5.5,
,,,5.39,
,,,5.39,
,,,5.39,
,,,5.45,
,,,5.39,
,,,5.46,
,,,5.5,
,,,5.52,
,,,5.52,
,,,5.52,
,,,6.87,
4.9,160.4,8662.823,6.24,107.1
,,,5.54,
,,,5.46,
,,,5.46,
,,,5.46,
,,,5.46,
,,,5.62,
,,,5.46,
,,,5.44,
,,,5.45,
,,,5.33,
,,,5.33,
,,,5.33,
,,,5.5,
,,,5.47,
,,,5.64,
,,,5.49,
,,,5.37,
,,,5.37,
,,,5.37,
,,,5.5,
,,,5.44,
,,,5.48,
,,,5.57,
,,,5.51,
,,,5.51,
,,,5.51,
,,,5.59,
,,,5.52,
,,,5.78,
,,,5.96,
4.8,160.8,,5.65,104.4
,,,5.65,
,,,5.65,
,,,5.53,
,,,5.48,
,,,5.45,
,,,5.48,
,,,5.34,
,,,5.34,
,,,5.34,
,,,5.56,
,,,5.52,
,,,5.56,
,,,5.63,
,,,5.59,
,,,5.59,
,,,5.59,
,,,5.49,
,,,5.47,
,,,5.8,
,,,5.64,
,,,5.49,
,,,5.49,
,,,5.49,
,,,5.65,
,,,5.62,
,,,5.52,
,,,5.64,
,,,5.52,
,,,5.52,
,,,5.52,
4.9,161.2,,5.52,106.0
,,,6.23,
,,,5.54,
,,,5.48,
,,,5.39,
,,,5.39,
,,,5.39,
,,,5.58,
,,,5.5,
,,,5.61,
,,,5.55,
,,,5.49,
,,,5.49,
,,,5.49,
,,,5.77,
,,,5.52,
,,,5.74,
,,,5.53,
,,,5.36,
,,,5.36,
,,,5.36,
,,,5.51,
,,,5.45,
,,,5.57,
,,,5.59,
,,,5.44,
,,,5.44,
,,,5.44,
,,,5.68,
,,,5.81,
4.7,161.5,8765.907,5.65,105.6
,,,5.52,
,,,5.42,
,,,5.42,
,,,5.42,
,,,5.48,
,,,5.42,
,,,5.52,
,,,5.45,
,,,5.37,
,,,5.37,
,,,5.37,
,,,5.37,
,,,5.61,
,,,5.64,
,,,5.5,
,,,5.47,
,,,5.47,
,,,5.47,
,,,5.57,
,,,5.53,
,,,5.76,
,,,5.57,
,,,5.47,
,,,5.47,
,,,5.47,
,,,5.58,
,,,5.49,
,,,5.43,
,,,5.54,
,,,5.56,
4.6,161.7,,5.56,107.2
,,,5.56,
,,,5.72,
,,,5.54,
,,,5.75,
,,,5.6,
,,,5.45,
,,,5.45,
,,,5.45,
,,,5.5,
,,,5.5,
,,,5.53,
,,,5.5,
,,,5.44,
,,,5.44,
,,,5.44,
,,,5.68,
,,,5.45,
,,,5.59,
,,,5.57,
,,,5.41,
,,,5.41,
,,,5.41,
,,,5.51,
,,,5.55,
,,,5.57,
,,,5.57,
,,,5.5,
,,,5.5,
,,,5.5,
4.7,161.8,,5.92,102.1
,,,5.55,
,,,5.5,
,,,5.51,
,,,5.39,
,,,5.39,
,,,5.39,
,,,5.41,
,,,5.29,
,,,5.43,
,,,5.52,
,,,5.55,
,,,5.55,
,,,5.55,
,,,5.97,
,,,5.56,
,,,5.95,
,,,5.63,
,,,5.46,
,,,5.46,
,,,5.46,
,,,5.55,
,,,5.45,
,,,5.08,
,,,5.08,
,,,5.19,
,,,5.19,
,,,5.19,
,,,5.57,
,,,6.07,
,,,5.84,
4.6,162.0,8866.48,5.84,106.6
,,,6.06,
,,,6.06,
,,,6.06,
,,,5.51,
,,,5.35,
,,,5.29,
,,,5.42,
,,,5.48,
,,,5.48,
,,,5.48,
,,,5.48,
,,,5.42,
,,,5.36,
,,,5.6,
,,,5.54,
,,,5.54,
,,,5.54,
,,,5.54,
,,,5.52,
,,,5.4,
,,,5.47,
,,,5.51,
,,,5.51,
,,,5.51,
,,,5.62,
,,,5.52,
,,,5.58,
,,,5.63,
,,,5.48,
,,,5.48,
4.6,162.0,,5.48,110.4
,,,5.71,
,,,5.47,
,,,5.41,
,,,5.45,
,,,5.4,
,,,5.4,
,,,5.4,
,,,5.47,
,,,5.44,
,,,5.48,
,,,5.52,
,,,5.45,
,,,5.45,
,,,5.45,
,,,5.45,
,,,6.0,
,,,5.44,
,,,5.43,
,,,5.46,
,,,5.46,
,,,5.46,
,,,5.55,
,,,5.49,
,,,5.69,
,,,5.61,
,,,5.57,
,,,5.57,
4.7,162.0,,5.57,106.5
,,,5.82,
,,,5.57,
,,,5.46,
,,,5.48,
,,,5.41,
,,,5.41,
,,,5.41,
,,,5.5,
,,,5.44,
,,,5.52,
,,,5.52,
,,,5.43,
,,,5.43,
,,,5.43,
,,,5.64,
,,,5.47,
,,,5.35,
,,,5.39,
,,,5.34,
,,,5.34,
,,,5.34,
,,,5.41,
,,,5.41,
,,,5.75,
,,,5.55,
,,,5.47,
,,,5.47,
,,,5.47,
,,,5.62,
,,,5.88,
4.3,162.2,8969.699,5.72,108.7
,,,5.45,
,,,5.47,
,,,5.47,
,,,5.47,
,,,5.46,
,,,5.4,
,,,5.64,
,,,5.5,
,,,5.41,
,,,5.41,
,,,5.41,
,,,5.52,
,,,5.47,
,,,5.56,
,,,5.5,
,,,5.36,
,,,5.36,
,,,5.36,
,,,5.36,
,,,5.37,
,,,5.29,
,,,5.46,
,,,5.43,
,,,5.43,
,,,5.43,
,,,5.45,
,,,5.28,
,,,5.33,
,,,5.59,
4.4,162.6,,5.46,106.5
,,,5.46,
,,,5.46,
,,,5.22,
,,,5.22,
,,,5.04,
,,,5.34,
,,,5.47,
,,,5.47,
,,,5.47,
,,,5.53,
,,,5.54,
,,,5.58,
,,,5.66,
,,,5.72,
,,,5.72,
,,,5.72,
,,,5.52,
,,,5.35,
,,,5.52,
,,,5.49,
,,,5.38,
,,,5.38,
,,,5.38,
,,,5.38,
,,,5.62,
,,,5.53,
,,,5.63,
,,,5.63,
,,,5.63,
,,,5.63,
4.5,162.8,,5.79,105.6
,,,5.5,
,,,5.6,
,,,5.55,
,,,5.38,
,,,5.38,
,,,5.38,
,,,5.44,
,,,5.38,
,,,5.53,
,,,5.62,
,,,5.53,
,,,5.53,
,,,5.53,
,,,5.78,
,,,5.55,
,,,5.55,
,,,5.54,
,,,5.36,
,,,5.36,
,,,5.36,
,,,5.42,
,,,5.36,
,,,5.54,
,,,5.64,
,,,5.47,
,,,5.47,
,,,5.47,
,,,5.69,
,,,7.06,
4.5,163.2,9121.097,6.35,105.2
,,,5.62,
,,,5.41,
,,,5.41,
,,,5.41,
,,,5.54,
,,,5.46,
,,,5.44,
,,,5.51,
,,,5.43,
,,,5.43,
,,,5.43,
,,,5.5,
,,,5.45,
,,,5.7,
,,,5.57,
,,,5.42,
,,,5.42,
,,,5.42,
,,,5.65,
,,,5.51,
,,,5.48,
,,,5.55,
,,,5.53,
,,,5.53,
,,,5.53,
,,,5.68,
,,,5.5,
,,,5.49,
,,,5.61,
,,,5.63,
4.5,163.4,,5.63,104.4
,,,5.63,
,,,5.69,
,,,5.54,
,,,5.53,
,,,5.54,
,,,5.44,
,,,5.44,
,,,5.44,
,,,5.56,
,,,5.47,
,,,5.58,
,,,5.6,
,,,5.56,
,,,5.56,
,,,5.56,
,,,5.8,
,,,5.54,
,,,5.48,
,,,5.51,
,,,5.46,
,,,5.46,
,,,5.46,
,,,5.51,
,,,5.5,
,,,5.49,
,,,5.55,
,,,5.51,
,,,5.51,
,,,5.51,
,,,5.89,
4.6,163.5,,5.75,100.9
,,,5.53,
,,,5.52,
,,,5.41,
,,,5.41,
,,,5.41,
,,,5.41,
,,,5.66,
,,,5.45,
,,,5.55,
,,,5.46,
,,,5.46,
,,,5.46,
,,,5.65,
,,,5.71,
,,,5.49,
,,,5.47,
,,,5.38,
,,,5.38,
,,,5.38,
,,,5.47,
,,,5.38,
,,,5.48,
,,,5.42,
,,,5.51,
,,,5.51,
,,,5.51,
,,,5.55,
,,,5.44,
,,,6.14,
4.5,163.9,9293.991,5.73,97.4
,,,5.39,
,,,5.39,
,,,5.39,
,,,5.45,
,,,4.65,
,,,4.57,
,,,5.15,
,,,5.02,
,,,5.02,
,,,5.02,
,,,5.02,
,,,5.4,
,,,5.33,
,,,5.49,
,,,4.73,
,,,4.73,
,,,4.73,
,,,4.79,
,,,4.8,
,,,4.83,
,,,4.96,
,,,4.86,
,,,4.86,
,,,4.86,
,,,5.03,
,,,5.0,
,,,5.06,
,,,5.24,
,,,5.35,
,,,5.35,
4.4,164.1,,5.35,102.7
,,,5.35,
,,,5.04,
,,,4.85,
,,,5.05,
,,,4.64,
,,,4.64,
,,,4.64,
,,,4.95,
,,,4.84,
,,,4.84,
,,,5.13,
,,,4.98,
,,,4.98,
,,,4.98,
,,,5.45,
,,,4.61,
,,,4.07,
,,,4.38,
,,,4.4,
,,,4.4,
,,,4.4,
,,,4.58,
,,,4.64,
,,,4.98,
,,,4.98,
,,,4.84,
,,,4.84,
,,,4.84,
,,,5.11,
4.4,164.4,,4.82,100.5
,,,4.58,
,,,4.66,
,,,4.67,
,,,4.67,
,,,4.67,
,,,4.71,
,,,4.66,
,,,4.7,
,,,4.97,
,,,4.91,
,,,4.91,
,,,4.91,
,,,5.09,
,,,5.1,
,,,4.91,
,,,4.8,
,,,4.67,
,,,4.67,
,,,4.67,
,,,4.72,
,,,4.63,
,,,4.66,
,,,4.27,
,,,4.27,
,,,4.27,
,,,4.27,
,,,4.88,
,,,4.6,
,,,4.8,
,,,4.07,
4.3,164.7,9411.682,4.07,103.9
,,,4.07,
,,,4.07,
,,,5.04,
,,,4.54,
,,,4.23,
,,,4.49,
,,,4.74,
,,,4.74,
,,,4.74,
,,,5.17,
,,,4.78,
,,,4.62,
,,,4.82,
,,,4.68,
,,,4.68,
,,,4.68,
,,,4.68,
,,,4.55,
,,,4.41,
,,,4.36,
,,,4.62,
,,,4.62,
,,,4.62,
,,,4.97,
,,,4.84,
,,,4.61,
,,,4.8,
,,,4.79,
,,,4.79,
,,,4.79,
4.4,164.7,,4.86,108.1
,,,4.56,
,,,4.65,
,,,4.88,
,,,4.76,
,,,4.76,
,,,4.76,
,,,4.85,
,,,4.73,
,,,4.66,
,,,4.73,
,,,4.68,
,,,4.68,
,,,4.68,
,,,4.68,
,,,5.09,
,,,4.73,
,,,4.71,
,,,4.72,
,,,4.72,
,,,4.72,
,,,4.78,
,,,4.73,
,,,4.88,
,,,4.89,
,,,4.84,
,,,4.84,
,,,4.84,
4.2,164.8,,5.1,105.7
,,,4.73,
,,,4.74,
,,,4.8,
,,,4.8,
,,,4.8,
,,,4.8,
,,,4.83,
,,,4.74,
,,,4.82,
,,,4.8,
,,,4.74,
,,,4.74,
,,,4.74,
,,,5.01,
,,,4.77,
,,,4.73,
,,,4.72,
,,,4.75,
,,,4.75,
,,,4.75,
,,,4.81,
,,,4.79,
,,,4.93,
,,,4.97,
,,,4.78,
,,,4.78,
,,,4.78,
,,,4.84,
,,,4.77,
,,,4.98,
4.3,165.9,9526.21,5.41,104.6
,,,4.69,
,,,4.69,
,,,4.69,
,,,4.76,
,,,4.7,
,,,4.64,
,,,4.72,
,,,4.65,
,,,4.65,
,,,4.65,
,,,4.69,
,,,4.66,
,,,4.72,
,,,4.77,
,,,4.62,
,,,4.62,
,,,4.62,
,,,4.6,
,,,4.49,
,,,4.58,
,,,4.65,
,,,4.71,
,,,4.71,
,,,4.71,
,,,5.09,
,,,4.83,
,,,4.83,
,,,4.91,
,,,5.03,
4.2,166.0,,5.03,106.8
,,,5.03,
,,,5.01,
,,,4.71,
,,,4.6,
,,,4.77,
,,,4.67,
,,,4.67,
,,,4.67,
,,,4.69,
,,,4.69,
,,,4.72,
,,,4.78,
,,,4.81,
,,,4.81,
,,,4.81,
,,,5.01,
,,,4.64,
,,,4.48,
,,,4.75,
,,,4.67,
,,,4.67,
,,,4.67,
,,,4.73,
,,,4.8,
,,,4.81,
,,,4.87,
,,,4.61,
,,,4.61,
,,,4.61,
,,,4.61,
4.3,166.0,,4.78,107.3
,,,4.45,
,,,4.77,
,,,4.69,
,,,4.69,
,,,4.69,
,,,4.73,
,,,4.68,
,,,4.72,
,,,4.79,
,,,4.74,
,,,4.74,
,,,4.74,
,,,4.74,
,,,4.67,
,,,4.71,
,,,4.73,
,,,4.69,
,,,4.69,
,,,4.69,
,,,4.74,
,,,4.69,
,,,4.71,
,,,4.87,
,,,4.91,
,,,4.91,
,,,4.91,
,,,5.04,
,,,4.91,
,,,5.12,
4.3,166.7,9686.626,5.76,106.0
,,,4.82,
,,,4.82,
,,,4.82,
,,,4.82,
,,,5.03,
,,,4.92,
,,,4.94,
,,,4.98,
,,,4.98,
,,,4.98,
,,,5.01,
,,,4.9,
,,,4.99,
,,,5.14,
,,,4.92,
,,,4.92,
,,,4.92,
,,,4.97,
,,,4.92,
,,,4.96,
,,,5.06,
,,,5.0,
,,,5.0,
,,,5.0,
,,,5.09,
,,,4.91,
,,,4.98,
,,,5.12,
,,,5.07,
,,,5.07,
4.2,167.1,,5.07,104.5
,,,5.18,
,,,4.98,
,,,4.94,
,,,5.0,
,,,4.93,
,,,4.93,
,,,4.93,
,,,4.99,
,,,4.92,
,,,5.05,
,,,5.1,
,,,5.01,
,,,5.01,
,,,5.01,
,,,5.24,
,,,4.94,
,,,4.89,
,,,4.97,
,,,4.95,
,,,4.95,
,,,4.95,
,,,5.06,
,,,5.08,
,,,5.2,
,,,5.3,
,,,5.24,
,,,5.24,
,,,5.24,
,,,5.37,
,,,5.57,
4.2,167.8,,5.41,107.2
,,,5.26,
,,,5.09,
,,,5.09,
,,,5.09,
,,,5.09,
,,,5.33,
,,,5.17,
,,,5.24,
,,,5.17,
,,,5.17,
,,,5.17,
,,,5.27,
,,,5.26,
,,,5.41,
,,,5.23,
,,,5.11,
,,,5.11,
,,,5.11,
,,,5.2,
,,,5.12,
,,,5.21,
,,,5.29,
,,,5.23,
,,,5.23,
,,,5.23,
,,,5.35,
,,,5.32,
,,,5.26,
,,,5.51,
4.1,168.1,9900.169,5.26,103.2
,,,5.26,
,,,5.26,
,,,5.23,
,,,5.16,
,,,5.21,
,,,5.28,
,,,5.1,
,,,5.1,
,,,5.1,
,,,5.1,
,,,5.3,
,,,5.2,
,,,5.22,
,,,5.28,
,,,5.28,
,,,5.28,
,,,5.2,
,,,5.07,
,,,4.92,
,,,5.2,
,,,5.11,
,,,5.11,
,,,5.11,
,,,5.23,
,,,5.22,
,,,5.29,
,,,5.31,
,,,5.27,
,,,5.27,
,,,5.27,
4.1,168.4,,5.38,107.2
,,,5.18,
,,,5.21,
,,,5.27,
,,,5.14,
,,,5.14,
,,,5.14,
,,,5.23,
,,,5.22,
,,,5.27,
,,,5.27,
,,,5.45,
,,,5.45,
,,,5.45,
,,,5.64,
,,,5.4,
,,,5.41,
,,,5.49,
,,,5.43,
,,,5.43,
,,,5.43,
,,,5.53,
,,,5.59,
,,,5.72,
,,,5.72,
,,,5.59,
,,,5.59,
,,,5.59,
,,,5.61,
,,,5.63,
4.0,168.8,,5.71,105.4
,,,5.58,
,,,5.42,
,,,5.42,
,,,5.42,
,,,5.48,
,,,5.42,
,,,5.42,
,,,5.51,
,,,5.42,
,,,5.42,
,,,5.42,
,,,5.46,
,,,5.31,
,,,5.56,
,,,5.54,
,,,5.4,
,,,5.4,
,,,5.4,
,,,5.54,
,,,5.52,
,,,5.45,
,,,5.4,
,,,4.96,
,,,4.96,
,,,4.96,
,,,5.33,
,,,4.86,
,,,4.61,
,,,4.88,
,,,3.99,
4.0,169.3,10002.179,3.99,112.0
,,,3.99,
,,,5.43,
,,,5.38,
,,,5.41,
,,,5.54,
,,,5.61,
,,,5.61,
,,,5.61,
,,,5.74,
,,,5.63,
,,,5.59,
,,,5.58,
,,,5.56,
,,,5.56,
,,,5.56,
,,,5.56,
,,,5.83,
,,,5.47,
,,,5.44,
,,,5.36,
,,,5.36,
,,,5.36,
,,,5.53,
,,,5.46,
,,,5.52,
,,,5.61,
,,,5.58,
,,,5.58,
,,,5.58,
,,,5.87,
4.1,170.0,,5.79,111.3
,,,5.64,
,,,5.71,
,,,5.7,
,,,5.7,
,,,5.7,
,,,5.76,
,,,5.67,
,,,5.76,
,,,5.79,
,,,5.71,
,,,5.71,
,,,5.71,
,,,5.79,
,,,5.85,
,,,5.67,
,,,5.66,
,,,5.7,
,,,5.7,
,,,5.7,
,,,5.7,
,,,5.81,
,,,5.77,
,,,5.76,
,,,5.73,
,,,5.73,
,,,5.73,
,,,5.81,
,,,5.85,
4.0,171.0,,5.78,107.1
,,,5.76,
,,,5.72,
,,,5.72,
,,,5.72,
,,,5.73,
,,,5.68,
,,,5.77,
,,,5.79,
,,,5.75,
,,,5.75,
,,,5.75,
,,,5.81,
,,,5.8,
,,,5.9,
,,,5.77,
,,,5.76,
,,,5.76,
,,,5.76,
,,,5.82,
,,,5.81,
,,,6.02,
,,,6.04,
,,,5.98,
,,,5.98,
,,,5.98,
,,,6.07,
,,,6.02,
,,,5.98,
,,,6.11,
,,,6.17,
3.8,170.9,10247.72,6.17,109.2
,,,6.17,
,,,6.15,
,,,5.98,
,,,6.08,
,,,6.05,
,,,5.95,
,,,5.95,
,,,5.95,
,,,6.05,
,,,5.97,
,,,5.93,
,,,5.97,
,,,6.08,
,,,6.08,
,,,6.08,
,,,6.18,
,,,5.93,
,,,5.93,
,,,6.05,
,,,5.94,
,,,5.94,
,,,5.94,
,,,5.9,
,,,5.99,
,,,6.0,
,,,6.0,
,,,6.06,
,,,6.06,
,,,6.06,
4.0,171.2,,6.17,110.7
,,,6.05,
,,,6.05,
,,,6.05,
,,,5.94,
,,,5.94,
,,,5.94,
,,,6.01,
,,,5.92,
,,,5.95,
,,,6.05,
,,,6.11,
,,,6.11,
,,,6.11,
,,,6.34,
,,,6.13,
,,,6.25,
,,,6.49,
,,,6.51,
,,,6.51,
,,,6.51,
,,,6.52,
,,,6.47,
,,,6.48,
,,,6.56,
,,,6.4,
,,,6.4,
,,,6.4,
,,,6.4,
,,,6.71,
,,,6.83,
4.0,172.2,,6.65,106.4
,,,6.44,
,,,6.44,
,,,6.44,
,,,6.51,
,,,6.47,
,,,6.5,
,,,6.54,
,,,6.47,
,,,6.47,
,,,6.47,
,,,6.54,
,,,6.46,
,,,6.54,
,,,6.7,
,,,6.46,
,,,6.46,
,,,6.46,
,,,6.51,
,,,6.49,
,,,6.47,
,,,6.52,
,,,6.51,
,,,6.51,
,,,6.51,
,,,6.63,
,,,6.56,
,,,6.5,
,,,6.76,
,,,6.86,
4.0,172.7,10318.165,6.86,108.3
,,,6.86,
,,,7.03,
,,,7.03,
,,,6.52,
,,,6.51,
,,,6.42,
,,,6.42,
,,,6.42,
,,,6.51,
,,,6.39,
,,,6.38,
,,,6.5,
,,,6.51,
,,,6.51,
,,,6.51,
,,,6.58,
,,,6.47,
,,,6.45,
,,,6.52,
,,,6.51,
,,,6.51,
,,,6.51,
,,,6.52,
,,,6.46,
,,,6.49,
,,,6.52,
,,,6.44,
,,,6.44,
,,,6.44,
,,,6.64,
4.1,172.7,,6.51,107.3
,,,6.42,
,,,6.45,
,,,6.44,
,,,6.44,
,,,6.44,
,,,6.46,
,,,6.44,
,,,6.48,
,,,6.52,
,,,6.5,
,,,6.5,
,,,6.5,
,,,6.58,
,,,6.63,
,,,6.48,
,,,6.47,
,,,6.44,
,,,6.44,
,,,6.44,
,,,6.48,
,,,6.42,
,,,6.5,
,,,6.56,
,,,6.54,
,,,6.54,
,,,6.54,
,,,6.57,
,,,6.51,
,,,6.51,
,,,6.65,
3.9,173.6,,6.52,106.8
,,,6.52,
,,,6.52,
,,,6.52,
,,,6.61,
,,,6.56,
,,,6.53,
,,,6.5,
,,,6.5,
,,,6.5,
,,,6.5,
,,,6.47,
,,,6.47,
,,,6.5,
,,,6.55,
,,,6.55,
,,,6.55,
,,,6.44,
,,,6.4,
,,,6.5,
,,,6.53,
,,,6.48,
,,,6.48,
,,,6.48,
,,,6.54,
,,,6.5,
,,,6.5,
,,,6.59,
,,,6.6,
,,,6.6,
3.9,173.9,10435.744,6.6,105.8
,,,6.68,
,,,6.46,
,,,6.51,
,,,6.54,
,,,6.43,
,,,6.43,
,,,6.43,
,,,6.43,
,,,6.57,
,,,6.46,
,,,6.47,
,,,6.46,
,,,6.46,
,,,6.46,
,,,6.59,
,,,6.45,
,,,6.53,
,,,6.54,
,,,6.5,
,,,6.5,
,,,6.5,
,,,6.53,
,,,6.49,
,,,6.53,
,,,6.53,
,,,6.51,
,,,6.51,
,,,6.51,
,,,6.59,
,,,6.59,
3.9,174.2,,6.61,107.6
,,,6.54,
,,,6.48,
,,,6.48,
,,,6.48,
,,,6.49,
,,,6.48,
,,,6.51,
,,,6.52,
,,,6.48,
,,,6.48,
,,,6.48,
,,,6.55,
,,,6.52,
,,,6.61,
,,,6.55,
,,,6.48,
,,,6.48,
,,,6.48,
,,,6.52,
,,,6.5,
,,,6.58,
,,,6.58,
,,,6.49,
,,,6.49,
,,,6.49,
,,,6.5,
,,,6.46,
,,,6.5,
,,,6.62,
3.9,174.6,,6.6,98.4
,,,6.6,
,,,6.6,
,,,6.57,
,,,6.51,
,,,6.48,
,,,6.49,
,,,6.47,
,,,6.47,
,,,6.47,
,,,6.49,
,,,6.43,
,,,6.47,
,,,6.53,
,,,6.58,
,,,6.58,
,,,6.58,
,,,6.5,
,,,6.47,
,,,6.47,
,,,6.48,
,,,6.44,
,,,6.44,
,,,6.44,
,,,6.44,
,,,6.58,
,,,6.53,
,,,6.53,
,,,5.41,
,,,5.41,
,,,5.41,
4.2,175.6,10470.231,5.41,94.7
,,,6.67,
,,,6.35,
,,,5.92,
,,,5.83,
,,,5.83,
,,,5.83,
,,,5.98,
,,,5.95,
,,,6.06,
,,,6.05,
,,,5.98,
,,,5.98,
,,,5.98,
,,,5.98,
,,,6.2,
,,,5.94,
,,,5.93,
,,,5.92,
,,,5.92,
,,,5.92,
,,,6.0,
,,,5.97,
,,,6.05,
,,,6.1,
,,,5.96,
,,,5.96,
,,,5.96,
,,,5.98,
,,,5.9,
,,,5.74,
4.2,176.0,,5.57,90.6
,,,5.5,
,,,5.5,
,,,5.5,
,,,5.52,
,,,5.48,
,,,5.5,
,,,5.5,
,,,5.44,
,,,5.44,
,,,5.44,
,,,5.48,
,,,5.46,
,,,5.5,
,,,5.57,
,,,5.46,
,,,5.46,
,,,5.46,
,,,5.46,
,,,5.57,
,,,5.5,
,,,5.52,
,,,5.46,
,,,5.46,
,,,5.46,
,,,5.55,
,,,5.49,
,,,5.59,
4.3,176.1,,5.59,91.5
,,,5.52,
,,,5.52,
,,,5.52,
,,,5.52,
,,,5.39,
,,,5.34,
,,,5.46,
,,,5.42,
,,,5.42,
,,,5.42,
,,,5.5,
,,,5.5,
,,,5.48,
,,,5.52,
,,,5.4,
,,,5.4,
,,,5.4,
,,,5.38,
,,,5.14,
,,,5.05,
,,,5.04,
,,,4.94,
,,,4.94,
,,,4.94,
,,,5.03,
,,,5.04,
,,,5.05,
,,,5.19,
,,,5.29,
,,,5.29,
4.4,176.4,10599.0,5.29,88.4
,,,5.3,
,,,5.1,
,,,5.01,
,,,5.04,
,,,4.94,
,,,4.94,
,,,4.94,
,,,4.98,
,,,4.96,
,,,4.95,
,,,5.02,
,,,5.01,
,,,5.01,
,,,5.01,
,,,5.17,
,,,4.99,
,,,4.67,
,,,4.47,
,,,4.38,
,,,4.38,
,,,4.38,
,,,4.4,
,,,4.41,
,,,4.54,
,,,4.57,
,,,4.51,
,,,4.51,
,,,4.51,
,,,4.67,
4.3,177.3,,4.61,92.0
,,,4.35,
,,,4.48,
,,,4.41,
,,,4.41,
,,,4.41,
,,,4.47,
,,,4.41,
,,,4.43,
,,,4.51,
,,,4.47,
,,,4.47,
,,,4.47,
,,,4.43,
,,,4.22,
,,,4.04,
,,,4.04,
,,,3.95,
,,,3.95,
,,,3.95,
,,,4.02,
,,,3.99,
,,,3.97,
,,,3.98,
,,,3.94,
,,,3.94,
,,,3.94,
,,,3.94,
,,,4.09,
,,,4.05,
,,,4.24,
4.5,177.7,,4.14,92.6
,,,4.14,
,,,4.14,
,,,4.03,
,,,3.93,
,,,3.91,
,,,3.92,
,,,4.02,
,,,4.02,
,,,4.02,
,,,4.03,
,,,3.98,
,,,4.04,
,,,4.03,
,,,3.94,
,,,3.94,
,,,3.94,
,,,3.91,
,,,3.91,
,,,3.98,
,,,4.02,
,,,3.98,
,,,3.98,
,,,3.98,
,,,3.97,
,,,3.75,
,,,3.68,
,,,3.86,
,,,3.95,
,,,3.95,
4.6,177.4,10598.02,3.95,92.4
,,,4.11,
,,,3.69,
,,,3.69,
,,,3.72,
,,,3.6,
,,,3.6,
,,,3.6,
,,,3.67,
,,,3.71,
,,,3.78,
,,,3.78,
,,,3.75,
,,,3.75,
,,,3.75,
,,,3.82,
,,,3.71,
,,,3.73,
,,,3.77,
,,,3.8,
,,,3.8,
,,,3.8,
,,,3.82,
,,,3.82,
,,,3.89,
,,,3.87,
,,,3.75,
,,,3.75,
,,,3.75,
,,,3.79,
,,,3.82,
4.9,177.4,,3.79,91.5
,,,3.68,
,,,3.69,
,,,3.69,
,,,3.69,
,,,3.73,
,,,3.69,
,,,3.75,
,,,3.77,
,,,3.7,
,,,3.7,
,,,3.7,
,,,3.79,
,,,3.76,
,,,3.83,
,,,3.75,
,,,3.66,
,,,3.66,
,,,3.66,
,,,3.64,
,,,3.53,
,,,3.51,
,,,3.55,
,,,3.51,
,,,3.51,
,,,3.51,
,,,3.54,
,,,3.5,
,,,3.5,
,,,3.58,
,,,3.66,
5.0,178.1,,3.66,81.8
,,,3.66,
,,,3.66,
,,,3.67,
,,,3.49,
,,,3.52,
,,,3.44,
,,,3.44,
,,,3.44,
,,,3.5,
,,,3.5,
